nomdepto,codigohabilitacion,nombre,nitsnit,direccion,email
Bogotá D.C,1100118415,MAXIDENT CLÍNICAS ODONTOLÓGICAS LTDA,900200201,AC 72 No 70 D -26 P2,maxidentclinicasodontologicas@hotmail.com
Bogotá D.C,1100118414,MAXIDENT CLÍNICAS ODONTOMEDICAS LTDA,900196950,AK 80 # 55 - 19 SUR,davidrubiano@hotmail.com
Bogotá D.C,1100120008,MAXIDENT PLUS CLINICAS ODONTOLOGICAS SAS,900278912,CALLE 57 No 9 75,jennynovoabuitrago@hotmail.com
Bogotá D.C,1100101137,MAYOR SALUD IPS LTDA,830029729,KR 19 A # 116 - 19 OF 108,MAYORSALUDIPS@HOTMAIL.COM
Bogotá D.C,1100112413,MD DIAGNOSTICOS SAS,830128120,AK 20 # 85 A - 45 CONS 101 - 102 - 103 - 104 - 105 - 106 - 108 - 109,mddiagnosticos@yahoo.es
Bogotá D.C,1100131573,MED&LAB SM SAS,901054238,CRA 54 NO 42A 73 SUR,MEDYLAB.SM@GMAIL.COM
Bogotá D.C,1100128592,MEDIC GLOBAL PROFESSIONAL IPS SAS,900835330,AC 161 NO 16 33,medicgpips@hotmail.com
Bogotá D.C,1100128563,MEDIC HOME SAS,900834378,DIAGONAL 61C No 22A 55,medichomesumedico@gmail.com
Bogotá D.C,1100117625,MEDIC RAY X E.U,900162928,CARRERA 21 No 26-20 SUR PISO 1 LOCAL 1,
Bogotá D.C,1100127450,MEDIC SPA S.A.S,900655457,AK 58 No. 137 A 10 P 4,admin@medicspa.com.co
Bogotá D.C,1100103031,MEDICA MAGDALENA SAS,860502092,CALLE 39 # 14 34,epidemiologiaclinicamagdalena@gmail.com-luisjoandrade@hotmail.com
Bogotá D.C,1100124404,medical cary sas,900542901,calle 50 sur Nº 38 - 36,medicalcarysas@hotmail.com
Bogotá D.C,1100131273,MEDICAL CENTER EVOLUTION S.A.S,901039201,carrera 45 a # 95 - 90,deicy@medicalmce.com
Bogotá D.C,1100117155,MEDICAL CORPORATION SOCIEDAD ANONIMA SIGLA MEDICAL CORP. S.A.,900136013,CALLE 116 No. 71F - 18 - Barrio:PONTEVEDRA,gerencia.medsaludniza@gmail.com
Bogotá D.C,1100131205,MEDICAL ENERGY SAS,901019681,CALLE 6A N° 70B - 88,gerencia@medicalenergy.co
Bogotá D.C,1100131515,MEDICAL EVENTOS COLOMBIA S.A.S,901060798,CLL 1 D # 31 B 05,medicaleventoscolombia@gmail.com
Bogotá D.C,1100122496,MEDICAL GLOBAL CENTER SAS,900437951,CARRERA 15 NO. 56-21,medicalgloball@gmail.com
Bogotá D.C,1100128442,MEDICAL HEALTH SOCIETY S.A.S,900786675,CALLE 31 SUR 51 A 11,mhsbogota@gmail.com
Bogotá D.C,1100130287,Medical Pdroz SAS,900777163,Calle 127 No 19A - 10 Oficina 315 Acomedica I,pdrozsas@gmail.com
Bogotá D.C,1100120256,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,900170405,KR 12 # 71 19,MEDICALPROTECTION@GMAIL.COM
Bogotá D.C,1100128705,MEDICAL RECOVERY SAS,900836504,CARRERA 10 # 97A - 13 OFICINA 202-C TORRE B,medicalrecoverysas@gmail.com
Bogotá D.C,1100131896,MEDICAL WORLD AT YOUR HOME S.A.S,901077418,Calle 29 b sur n 50-41,info@medworldhome.net
Bogotá D.C,1100129056,MEDICALL SOLUTIONS MC SAS,900894921,AV CRA 118 # 135 A 04,medicallsolutionsmcsas@gmail.com
Bogotá D.C,1100118022,MEDICAMENTOS ESPECIALIZADOS S.A.S,805030765,KR 49 # 94 75,medex@medex.com.co
Bogotá D.C,1100101624,MEDICANESTESIA S.A,860350624,Avenida 9 # 116 20 CS 722 - 728 - 740,medicanestesia@ama.com.co
Bogotá D.C,1100121323,Medicarte S.A,900219866,"CALLE 83 No. 16 A 44 locales 402, 604 Y 602",oarandia@medicarte.com.co
Bogotá D.C,1100129797,MEDICAS #1 IPS S.A.S.,900960148,AV. CIUDAD DE CALI CR. 86 No.37 - 08 SUR,medicasipssas@gmail.com
Bogotá D.C,1100110783,MEDICENTRO ANDIA REY LTDA.,860090621,KR 47 A (ANTES TV 33C) # 114A-39,correo@medicentro.com.co
Bogotá D.C,1100121564,Medicentro Familiar IPS SAS,900385628,CALLE 20 No. 98 62,airomeromd@yahoo.es
Bogotá D.C,1100105742,Medicina de Rehabilitación y Electrodiagnóstico SAS,800223967,CALLE 116 # 9 - 72 CONSULTORIO 712,irme.ltda.dolor@gmail.com
Bogotá D.C,1100108349,MEDICINA DIAGNOSTICA S.A.,830042511,CRA 59 No 26-21 DEPARTAMENTO DE ESCANOGRAFIA Y RESONANCIA - SOTANO,medidiagsa@gmail.com
Bogotá D.C,1100128923,Medicina Especializada en Dolor y Trabajo Medt SAS. Sigla: Medt SAS,900821118,Carrera 13 No. 48 26 Consultorio 102,gerencia.medt@gmail.com
Bogotá D.C,1100121384,MEDICINA ESTETICA Y ANTIEDAD MB S A S,900324506,CARRERA 11 A No 93 - 52 CS 301,mariabmon@hotmail.com
Bogotá D.C,1100131468,MEDICINA INTEGRAL DOMICILIARIA SAS MID,900874997,CALLE 44 C # 52-25 PRIMER PISO,Wquiroga@efimedic.com
Bogotá D.C,1100117837,MEDICINA INTEGRAL SAN SALVADOR EU,900177671,Cl. 42 F SUR No. 79 -06 IN 1,jotargon@hotmail.com
Bogotá D.C,1100113508,MEDICINA LABORAL S.A.S,830142721,KR 7 BIS A No. 123-86,gerencia@medilaboral.com
Bogotá D.C,1100101746,MEDICINA MATERNO FETAL DEL COUNTRY LTDA,830062358,KR 16 # 82 95 CS 306 y 303,administracion@maternofetal.org
Bogotá D.C,1100128773,MEDICINA NUCLEAR DE BOGOTA S.A.S,900589109,KR 20 Nº 62-09,mednucbogota@gmail.com
Bogotá D.C,1100108858,MEDICINA NUCLEAR DEL OCCIDENTE LTDA,830005816,AV DE LAS AMERICAS # 71 C 29,ACHAVES2@HOTMAIL.COM
Bogotá D.C,1100115547,MEDICINA NUCLEAR PALERMO ORGANIZACION SANITAS INTERNACIONAL SAS,830135697,KR 23 # 45 C 31 LC 6 LC 7,sfiguero@colsanitas.com
Bogotá D.C,1100119061,MEDICINA PARA LA ESTÉTICA S.A.S.,900200404,KR 47 No. 104- 14,medicinaparalaestetica@hotmail.com
Bogotá D.C,1100105758,MEDICINA PERINATAL LTDA,800201426,CRA 16 # 84 A 09 CONS 314,medicinaperinatal@yahoo.com
Bogotá D.C,1100119826,MEDICINA PODOLOGICA Y REPRESENTACIONES S.A.S SIGLA MEDIPOR S.A.S,900046734,AV CRA 58 No 137A-10 P. 3,mario.perez@piesalud.com
Bogotá D.C,1100118793,MEDICINA Y APOYO EMPRESARIAL MEDIEMPRESARIAL LTDA,900197184,CALLE 45A No. 27-20 Piso 2 Consultorio 4,mediempresarial@gmail.com
Bogotá D.C,1100119246,"MEDICINA Y SALUD DE COLOMBIA S.A. ""M&S""",830140725,AVENIDA EL DORADO No 68C-61 OF 327-1,coordinacion@medicinaysalud.com.coasistentecalidad@medicinaysalud.com.co
Bogotá D.C,1100130109,"medicina, salud y seguridad en el trabajo de colombia sas - Medyscol",900939911,CARRERA 21 NO. 169 - 65 OFICINA 126,contactenos@medyscol.com
Bogotá D.C,1100116145,MEDICLINICO SANTA ANA IPS SAS,900102024,KR 3 ESTE # 6 21,mediclinicosantaana@yahoo.com
Bogotá D.C,1100110058,MEDICOS ASOCIADOS S.A.,860066191,CALLE 58 A # 37 10,calidad@mediasociados.com.co
Bogotá D.C,1100101085,MEDICOS CARDIOLOGOS ASOCIADOS MEDICARDIA LTDA,800081086,CRA 16 # 82 74 CONS 417- 419,
Bogotá D.C,1100129577,MEDICOS DEL HOGAR MDH SAS,900789856,TRANSVERSAL 60 N°115-58 OFC 409 TORRE A,medicosdelhogar@yahoo.es
Bogotá D.C,1100128009,MEDICSONRISA SAS,900775544,AC 24 NO. 69 A 33,medicsonrisa@gmail.com
Bogotá D.C,1100108613,MEDIEXPRESS LTDA,800223902,KR 49 D # 91 98,
Bogotá D.C,1100123566,MEDIFERTIL SAS,900452020,CL 119 # 7-14 PI 9,info@eugin.com.co
Bogotá D.C,1100123579,MEDIGLOBAL IPS SAS,900448559,CLL 90 NO. 19 A 49 OFC 701,gerencia@medihumana.com
Bogotá D.C,1100120054,medinatural ips sas,900282366,CALLE 39 NO. 29-67 CASA PISO 1,oshayatii@hotmail.com
Bogotá D.C,1100128144,MEDINISTROS CENTRO AUDITIVO IPS SAS,900771818,CALLE 72 No. 22-42 OF 304,medinistrosips@gmail.com
Bogotá D.C,1100109488,MEDISHI MEDICINA SEGURIDAD E HIGIENE INDUSTRIAL SAS,800025199,CALLE 63 #21-19,ocarmona@medishi.com
Bogotá D.C,1100108035,MEDLUCARA LTDA,800131264,AK 20 # 80 - 77,CNSALUD@HOTMAIL.COM
Bogotá D.C,1100123474,MEDPLUS CENTRO DE RECUPERACION INTEGRAL SAS,900496494,Carrera 14 No 93b-15,grupomedplus@medplus.com.co
Bogotá D.C,1100119176,MEDPLUS MEDICINA PREPAGADA S.A./MEDPLUS,900178724,KR 14 # 93 B 15,grupomedplus@medplus.com.co
Bogotá D.C,1100120239,MEGA ASISTENCIA COMPAÑÍA DE ASISTENCIA SERVICIOS Y ASESORIA LIMITADA,800222820,AC 127 # 20 78 CS 628,rodrifermedic@hotmail.com
Bogotá D.C,1100122480,MENDEZ & ORTIZ EMG EP S.A.S.,830082192,Calle 24C num 84-86 interior 1 oficina 701 Bosques de Modelia,mendezyortiz@gmail.com
Bogotá D.C,1100124162,MG SALUD INTEGRAL OCUPACIONAL SAS,900532770,CRA 112A No 79-17 PISO 2 Y 3,mgsaludintegral.ocupacional@gmail.com
Bogotá D.C,1100105029,MI MEDICO LTDA,830099688,KR 10 # 97 A 13 To B OF 202 A,mimedicoltda@outlook.com
Bogotá D.C,1100124885,MIMA S.A.S. sigla MIMA,900583321,cra 7 # 32 - 16 local 325,mima-spa@hotmail.com
Bogotá D.C,1100120840,MIOCARDIO S.A.S,900328323,KR 13 No 28-44 sur P 2,miocardiosas@gmail.com
Bogotá D.C,1100117093,MISION SALUD INTERNACIONAL SAS,900116722,CL 63 N° 22-22,mision-salud@hotmail.com
Bogotá D.C,1100119488,MMS FISIOTERAPEUTAS SAS,900060130,AK 7 # 119-14 CS 428-429,fisiosmms@gmail.com
Bogotá D.C,1100125870,Mobility Group SAS,900592351,AC 80 No 69 - 70 Apto 700,juanmejia68@hotmail.com
Bogotá D.C,1100128762,Moleculab SAS,900831555,Cra 19 A # 82-85 consultorio 309,moleculab@moleculab.com.co
Bogotá D.C,1100124564,MOMPRENATAL S.A.S.,900561514,AC 127 No. 19A - 62 CS. 516-517,mauricioherreram@gmail.com
Bogotá D.C,1100129578,MONITOREO REMOTO S.A.S.,900889250,Carrera 13A 89-38 of. 223,calopez@colmonitoreo.com
Bogotá D.C,1100121546,MONTEALEGRE MARTINEZ SALUD OCUPACIONAL LTDA SIGLA MM SALUD OCUPACIONAL LTDA,900266781,CRA 71 B Nº 49 - 50,direcciontecnica@mmsaludocupacional.com
Bogotá D.C,1100117190,Movilmedica de Colombia SAS,900108471,KR 21 # 197- 77,movilmedica@yahoo.com
Bogotá D.C,1100123139,MPN TRIPLE IMPACTO SAS,900428718,AC 72 # 83-05 PISO 1,tufigura.bogota@gmail.com
Bogotá D.C,1100128137,MR ESTRATEGIAS EN SALUD SAS,900437799,carrera 70B No. 109-24,mcaycedo@estrategiasensalud.com.co
Bogotá D.C,1100121400,MULTISONRISAS S.A.S,900363849,AK 104 ·148- 07 LOCAL 2-213,multisonrisas10@gmail.com
Bogotá D.C,1100122399,MundoDent Clínicas Odontológicas S.A.S,900423879,Carrera 112A No. 75B - 05,mundodent.co@hotmail.com
Bogotá D.C,1100121114,NACANISAJE SAS,900321742,CARRERA 80 # 55 A -20 SUR LOCAL 8,nachopintoh@hotmail.com
Bogotá D.C,1100115668,NACIRA TURBAY J Y ASOCIADOS LTDA,830500253,AV CLL 127 No 20-78 OF 407,
Bogotá D.C,1100126910,NASSER JALAFF MEDICAL WELLNESS SAS,900710234,CR 47 Nº94-44. PISO 2,nasserjalaffmedicalwellness@outlook.es
Bogotá D.C,1100126887,NATIONAL CLINICS CENTENARIO SAS,900702981,CALLE 13 17 21,jose.garcia@nccentenario.com.co-milena.silva@nccentenario.com.co
Bogotá D.C,1100119776,NATURAL BODY CENTER LTDA,830116823,CL 53 B # 24 80 CS 413,contactenos@naturalbodycenter.com
Bogotá D.C,1100131535,NEOCORTEX IPS SAS,901057748,CARRERA 24 Nª85-29 PISO 1,neocortexipssas@gmail.com
Bogotá D.C,1100120935,neumo investigaciones sas,900207093,calle 50 N° 7- 36 piso 3,neumoinvestigaciones@hotmail.com
Bogotá D.C,1100122726,NEUROAXONAL SOCIEDAD POR ACCIONES SIMPLIFICADA,900440117,KR 52 # 67A-71 CS 203 Y 204,mvicunadelarosa@yahoo.com
Bogotá D.C,1100113784,NEUROCOUNTRY LTDA,830145701,CARRERA 16A No. 82-46 PISO 1,neurocountry@gmail.com
Bogotá D.C,1100124605,NEUROGENIOS SAS,900540644,calle 170 A N° 57-20,neurogenios@hotmail.com
Bogotá D.C,1100105509,NEUROLOGOS CLINICOS ASOCIADOS CIA. LTDA,800243592,Kr 16 No 82-74 cons 520,pablolneuro@hotmail.com
Bogotá D.C,1100124822,Neuronabebe SAS,900544688,Avenida caracas No. 44-54 Tercer Piso Consultorio 306,monica.lopez@neuronabebe.com
Bogotá D.C,1100125125,Neurovital Care SAS,900530934,KR 7B BIS No 132-38 OF 707,neurovitalcare@gmail.com
Bogotá D.C,1100114796,NEW IMAGE AESTHETIC SURGERY LTDA,900040590,KR 17 A # 105 - 70,clinicanuevaimagen@hotmail.com
Bogotá D.C,1100102039,NEW SMILE CLINICA ODONTOLOGICA E.U.,830080894,TRANSVERSAL 60 No. 127D-06 PISO 2,rubennewsmile@latinmail.com
Bogotá D.C,1100121435,NEXUS GROUP SAS,900167158,KR 14 A # 112 79,viviana.valderrama@camiloprieto.com
Bogotá D.C,1100130252,NORDIC FITNESS SAS,900710930,CALLE 107A No.8-22,carolina.aristizabal10@gmail.com
Bogotá D.C,1100120306,NOVASENS CLINICA SUIZA ANTIEDAD LTDA. SIGLA NOVASENS LTDA.,900213323,Av Calle 127 No. 19 A-44 CONS 601-602,info@novasens.com.co
Bogotá D.C,1100124554,NOVOPAT SAS,900525242,CR 18 N. 84-87 consultorio 401,mariacgom@hotmail.com
Bogotá D.C,1100124741,Nursing Services Colombia SAS,900548483,CLL 74 A N 23 39 1,enfermeras07nursing@gmail.com
Bogotá D.C,1100127957,OAK BUSINESS SAS,900770767,Diagonal 71 B # 98 04 Piso 1 y Mezanine,draigond44@hotmail.com
Bogotá D.C,1100103209,OBGYN S.A.S,800146637,CARRERA 19 A NO. 82 85 CONSULTORIO 801,obgynltda@hotmail.com
Bogotá D.C,1100114725,OBSTETRICIA & GINECOLOGIA LIMITADA PERO PODRA UTILIZAR LA SIGLA O&G LTDA,830507291,CALLE 97 23 - 37 PISO 10,diradministrativa@oygltda.com
Bogotá D.C,1100102297,ODONTEQ LIMITADA,830101814,"CRA 71 D No 6- 94 SUR LC 35 -06 , 35-07 Y 35-08",clinamer@yahoo.com
Bogotá D.C,1100117476,ODONTO IMAGEN Clínica Odontológica Integral Ltda,900138545,CARRERA 77 A #64f-63,odontoclinicaintegral@hotmail.comahurtado70@yahoo.com
Bogotá D.C,1100127503,ODONTO SPLENDOR SAS,900743613,AC 80 69Q 41,odontosplendor@gmail.com
Bogotá D.C,1100121365,ODONTOCHICO FONTIBON SAS,900369388,CALLE 24 A BIS NO. 100-06,odontochico@medichico.com
Bogotá D.C,1100118402,ODONTOCLINICS QUIROGA S A S,900200805,KR 24 SUR No. 31 C- 83 PISO 2,odontoclinics@hotmail.com
Bogotá D.C,1100126903,ODONTOIMAGEN DEL CARIBE EU,900136892,CALLE 20 NO 82-52 LOCAL 2-84 C.C. HAYUELOS,gerencia@odontoimagendelcaribe.com
Bogotá D.C,1100127417,Odontologia D sas,900733356,Carrera 71d 1-13 sur Local 2,toronestor@hotmail.com
Bogotá D.C,1100115235,ODONTOLOGIA ESPECIALIZADA COLOMBIANA CLINICAS DENTALES S.A.,900020963,CL 108 14B 24,marcelacubillosr@yahoo.es
Bogotá D.C,1100125872,odontologia estetica s & a sas,900628119,carrera 20 numero 53-10 Local 201,odontologiaestetica_@outlook.com
Bogotá D.C,1100117234,ODONTOLOGICOS TORRES MANCILLA LTDA-ORTOCID LTDA,900134907,Carrera 73 # 5C 27,ortocidltda@gmail.com
Bogotá D.C,1100115879,ODONTOLOGOS COLOMBIANOS ESPECIALIZADOSLTDA,900070486,CARRERA 58 No 137B-38 piso 3,ocecolina@yahoo.es
Bogotá D.C,1100118522,ODONTO-NAR CLINICAS ODONTOLOGICAS IPS EU,900208040,AK 20 # 80 60 GJ 8,odontonarclinicas@gmail.com
Bogotá D.C,1100122286,ODONTOPLUS SANTA LUCIA LTDA,900420160,CLL 44 SUR Nª21-32,odontoplussantalucia@gmail.com
Bogotá D.C,1100117735,ODONTOSALUD 80 SAS,900172412,AC 80 #107-21 PI 2,rogradosq@hotmail.com
Bogotá D.C,1100121053,ODORTOESTETICA CIUDAD SALITRE SAS,900311338,AV. EL DORADO N 68C 61 LOCAL 116,javiergarcia@odortoestetica.com
Bogotá D.C,1100101443,OFTALMOS S.A.,860006626,AV 100 No. 18 A 51,gcalidad@barraquer.com.co
Bogotá D.C,1100107481,OFTALMOSANITAS SAS,830103525,CL 134 # 7 B- 83 CONS 307 AL 311 313 AL 317 Y 620,ccamacho@colsanitas.com
Bogotá D.C,1100124856,OFTALMOVER S.A.S,900545277,"Cra 16 N 84 A 09 Consultorio 621, 622 y 623",oftalmoversas@gmail.com
Bogotá D.C,1100129958,OMAR RIVERA MENJURA MEDICINA ALTERNATIVA MEDICINA LABORAL S.A.S.,900938062,CALLE 24A NUMERO 74A - 25,doctor@doctoromarriveram.com
Bogotá D.C,1100130434,Oncology & Genetics Group SAS Sigla: Onco-Genetics,900724514,Carrera 18 #84-11 Consultorio 702,linaggiraldo@gmail.com
Bogotá D.C,1100121603,OPALEN CENTRO MEDICO ESTETICO LASER SAS,900351578,AUTOPISTA NORTE NO 118 - 86 CONSULTORIO 106,opalen.centro.medico@hotmail.com
Bogotá D.C,1100130132,OPEN DENT SAS,900533687,CL 90 # 14 16 OF 310-510,gerencia@opendent.com.co
Bogotá D.C,1100126425,"Operador integral en servicios de salud S.A.S ""Elcosalud S.A.S""",900450765,Cll 72a N. 86 49-60 Local 34 Piso 2,elcosaludbogota@gmail.com
Bogotá D.C,1100120680,OPERADORA DE CLINICAS Y HOSPITALES S.A.OC&H,900285393,Calle 90 No. 16 - 43,unimed_colpatria@hotmail.com
Bogotá D.C,1100121526,OPHTHALMOS COLOMBIA LTDA,900263767,CL 71 C # 30 53,diego.cortes@ophthalmos-ltda.com
Bogotá D.C,1100103863,OPTICA ALEMANA EYH SCHMIDT SA,860008392,AC 19 # 9 47,OPTICAALEMANA@COLOMSAT.NET.CO
Bogotá D.C,1100107161,OPTICA ALEMANA SCHMIDT HIJOS LTDA,860000812,CARRERA 15 N 84-72 - Barrio:ANTIGUO COUNTRY,gerencia@opticaalemanash.com
Bogotá D.C,1100103107,OPTICA APOLO S A S,830051898,AK 58 # 127 59 LC 1-57,opticasapolo.admon@hotmail.com
Bogotá D.C,1100117384,OPTICA CALDERON VARGAS LTDA,900152326,CL 19 # 12 - 09,optisantaclara@hotmail.com
Bogotá D.C,1100100518,OPTICA COLOMBIANA S.A.,860001449,KR 12 82 02 LC 208 - Barrio:CHICO N,andino@opticacolombiana.com
Bogotá D.C,1100116237,OPTICA COLSANITAS SAS,800185773,DG 127 # 31A - 48 LOCAL 112,
Bogotá D.C,1100100732,OPTICA DR MENDEZ S A S,860513677,CRA 13 # 42 08,OPTIMENDEZ@YAHOO.COM
Bogotá D.C,1100108270,OPTICA IRIS S.A.S,800002229,AK 10 NO 18-36 OFC 906,opticairis2000@yahoo.com
Bogotá D.C,1100127525,OPTICA VISION COLOMBIA SAS,900725439,CARRERA 16 N° 50 - 98,opticavisicol17@hotmail.com
Bogotá D.C,1100121328,OPTICA VISION GALLERY SAS,900370218,AV CRA 86 # 6 - 37 LC 212,opticavisiongallery@hotmail.com
Bogotá D.C,1100120674,OPTICAS CENTRO OCULAR DR RINCON SOCIEDAD POR ACCIONES SIMPLIFICADAS SAS,900239006,Carrera 15 # 50-39 local 1-2,opticascentrooculardrrincon@hotmail.com
Bogotá D.C,1100117125,OPTICAS ÉXITO Y CIA LTDA.,830096452,KR 9 Nº 15 - 52,opticasexito@hotmail.com
Bogotá D.C,1100116369,ÓPTICAS GMO COLOMBIA S.A.S,900108281,CARRERA 9 A N° 99 - 07 OF 802,jorge.ibague@co.luxottica.com
Bogotá D.C,1100117744,OPTICAS SBC LIMITADA,800102107,AVENIDA CARRERA 45 No 159-50 P-2,opticasabc@hotmail.com
Bogotá D.C,1100117393,OPTICAS VARGAS LTDA,900152323,CL 19 # 8- 95,opticaitaliana895@hotmail.com
Bogotá D.C,1100117468,OPTICAS VARGAS PEREZ LTDA,900159822,CL 19 # 10 - 39,opticaitaliana895@hotmail.com
Bogotá D.C,1100107357,OPTICENTRO INTERNACIONAL S.A.S,860043998,CRA 11 # 69 81,OPTICENTRO@SKY.NET.CO
Bogotá D.C,1100109271,OPTIKUS S.A.,830090640,AVENIDA CARRERA 45 # 103 - 41,DIRECCION.ADMINISTRATIVA@OPTIKUS.COM.CO
Bogotá D.C,1100103708,OPTILASER S.A,830020842,CALLE 127 A # 7 - 53 OFICINA 4005 CONSULTORIOS 6002 - 6003 - 6004,maria.grueso@optilaser.com.co
Bogotá D.C,1100119703,OPTIRED SAS,900223088,CALLE 51 No 14 - 88,alejonocua@hotmail.com
Bogotá D.C,1100100855,OPTIVISION LTDA,860522344,CALLE 62 # 11 04 LOCAL 6,OPTIVISIONLTDA@STARMEDIA.COM
Bogotá D.C,1100113678,ORAL MAX CLINICA ODONTOLOGICA LIMITADA ORAL MAX LTDA,830137139,CALLE 119 # 7 - 14 CS 421 B,gapraez@hotmail.com
Bogotá D.C,1100110158,ORAL SALUD CLINICAS ODONTOLOGICAS LIMITADA,830030160,CL 8 SUR No 35 A -50,oralsalud@gmail.com
Bogotá D.C,1100105213,ORAL SERVICE E U,830079054,Calle 17 No 65 B-80 Local 1A Montevideo,ortiz_melida@coomevamail.com
Bogotá D.C,1100117087,ORALMEDIC CLINICAS ODONTOMEDICAS SAS,900130447,CALLE 22 SUR No. 26-30 PISO 2,
Bogotá D.C,1100110149,ORALNET E.U.,830081417,AVENIDA CALLE 116 NUMERO 16-45 PI 2 MEZZANINE,gerencia@oralnet.co
Bogotá D.C,1100101288,ORDEN MINISTROS DE LOS ENFERMOS,860013635,CARRERA 15 ESTE No. 69 - 60 SUR,DINODEZAN@HOTMAIL.COM
Bogotá D.C,1100130173,ORGANIZACION CARLOS GRANADOS DENTAL DESIGN SAS,900943989,CARRERA 7 115-60 CC HACIENDA SANTA BARBARA LC S1,ocarlosgranadosd@gmail.com
Bogotá D.C,1100112839,ORGANIZACIÓN DE SISTEMAS DENTALES - OSISDENT LTDA-,830120303,KR 14 # 92 77,OSISDENT@HOTMAIL.COM
Bogotá D.C,1100117699,ORGANIZACION GLOBALDENT SAS,900160430,AV ROJAS # 72 A - 36 PI 3,oficentral@clinicaodontofamily.com
Bogotá D.C,1100128110,ORGANIZACIÓN MÉDICA DOMICILIARIA S.A.S SIGLA OMD PLUS S.A.S,900818394,DIAGONAL 51 B SUR No: 26 -43 PISO 1,dmedina@omdplus.com.co
Bogotá D.C,1100119079,ORGANIZACION PRAGMA DE COLOMBIA S.A,900211766,CALLE 122 Nº 23-28 PISO 1,administracion@pragmacolombia.com
Bogotá D.C,1100122045,ORGANIZACION PROYECTO PEDAGOGICO RENACER SAS,900406992,KR 80 # 71 14 PISO 2,prorenacer@hotmail.com
Bogotá D.C,1100111145,ORGANIZACION SANTA LUCIA S.A.,890900650,AV CARRERA 72 #80-94 LC 1-61 - Barrio:ENGATIVA,opticasantalucia@osl.com.co
Bogotá D.C,1100119603,ORGANIZACION VIHONCO IPS S.A.S.,900098985,AV CALLE 127 #71 B 72,director.bogota@vihonco.com
Bogotá D.C,1100107716,ORGANIZACIONES DE IMAGENOLOGIA COLOMBIANA OIC SA,830009112,CRA 19A No. 82-85 CONSULTORIO 301,gerenciadminoic@gmail.com
Bogotá D.C,1100117713,ORIENTA FAMILIAR IPS EU,900148275,AK 14 # 33 A 55,
Bogotá D.C,1100120902,ORL AUDIO SAS,900322466,CL 23 No 66-46 INT 4 CS 1208,gerencia@orlaudio.co
Bogotá D.C,1100106688,ORL BOSQUE LTDA,830076034,AC 134 # 7 B 83 OF 719,ORLBOSQUE@HOTMAIL.COMÇ
Bogotá D.C,1100115373,ORTHO CENTER SAS,830073936,CALLE 104 # 14 A - 45 OF 203,info@orthocenter.com.co
Bogotá D.C,1100103371,ORTHO WAVE COLOMBIA LTDA- OWC LTDA,830075393,AC 134 # 7 B 83 OF 122 CS 4,guayo55@gmail.com
Bogotá D.C,1100118163,ORTHODENTALES LTDA.,900083028,CL 46 SUR # 24 - 52 PI 2,esneidergomezarg@hotmail.com
Bogotá D.C,1100122936,ORTO DENT SAS,900469954,AK 50 No 37 - 17 SUR,jose_quintero@etb.net.co
Bogotá D.C,1100129912,ORTOCLINICAL SAS,900909302,cra 19d numero 64-09 sur piso 2,ortoclinical.especialistas@gmail.com
Bogotá D.C,1100108224,ORTODONCIA RAFAEL MARTINEZ S.A.S / ORTODONCIA RM S.A.S,830030067,Calle 114 No 6A-92 LOCAL 413 D-410 CENTRO COMERCIAL HACIENDA SANTA BARBARA PH,contacto@ortodonciarafaelmartinez.com
Bogotá D.C,1100107308,ORTODONCISTAS ASOCIADOS S.A.,830026163,KR 11 # 66 53 LOCAL 1,gestion.calidad@ortoasociados.com
Bogotá D.C,1100120179,ORTOPEDICA CHAPINERO E.U.,900180348,CRA 15 # 54 - 47,ortopedicas_chapinero@hotmail.com
Bogotá D.C,1100108326,OSTRAUMA LTDA,800169802,AC 127 # 21 60 CS 101,OSTRANA@CABLE.NET.CO
Bogotá D.C,1100106776,OTOFON SOCIEDAD POR ACCIONES SIMPLIFICADA SIGLA OTOFON S.A.S,800003111,KR 7 No 119 14 CS 310-332,
Bogotá D.C,1100127518,OXIVIDAS SAS,900355438,CRA 12 N. 71 32 OF 702 B,asanint@oxividas.com
Bogotá D.C,1100127632,Oxymaster S. A.,830039460,Calle 21 N 42-81,bcorrea@oxymaster.com
Bogotá D.C,1100103113,PANORAMAX LTDA,800174947,CALLE 49 # 9 21,info@panoramaxltda.net
Bogotá D.C,1100120426,PASSUS IPS TALLER PSICOMOTRIZ S.A.S.,900308007,CALLE 142 No 16A 52,direcciongeneral@passusips.com
Bogotá D.C,1100101158,PATOLAB RX LTDA,800145502,KR 19C 90-14 CONSULTORIO 308-309,ESPITIA70@NEUTEL.COM
Bogotá D.C,1100106887,PATOLOGIA COUNTRY S.A.S,830101327,KR 16 # 82 95 OF 305 -306 - 704-705- 706,dariocadena@patologiadelcountry.com
Bogotá D.C,1100115867,PATOLOGIA DIAGNOSTICA LIMITADA,900081381,AK 19 A # 116 19 (TV 26 # 116 19) CS 106,pd.limitada@gmail.com
Bogotá D.C,1100125208,Patologia Unidad Medica Clinica del Country SAS,900338506,Calle 167 N 72 - 07 piso 2 oficina patologia,yyy@cable.net.co
Bogotá D.C,1100132203,PATRICIA E. ALVAREZ IPS LCM SAS,901039135,KR 14 #127-11 CS 502-503,santidarraga3@hotmail.com
